    "NO_MODIFICATION_ALLOWED_ERR_FILE": "파일을 수정할 수있는 권한이 없습니다.",	    "NO_MODIFICATION_ALLOWED_ERR_FILE": "파일을 수정할 수 있는 권한이 없습니다.",
때문에 First Paint / First Meaningful Paing / Time to Interactive(TTI) / Longtasks 등의 지표나 그 의미에 대해 소개합니다.	때문에 First Paint / First Meaningful Paing / Time to Interactive(TTI) / Longtasks 등의 측정 항목과 그 의미에 대해 소개합니다.
## Web 프론트엔드 하이 퍼포먼트 튜닝 | 쿠보타 미츠노리 | 책 | 통신판매 | Amazon(일본어)	## Web 프론트엔드 하이 퍼포먼스 튜닝 | 쿠보타 미츠노리 | 책 | 통신판매 | Amazon(일본어)
<img src="/files/oid-andrew.jpeg" style="width:120px; border-radius:50%; border: 1px solid #ccc; margin-left: 20px;" class="pull-right" /> 공용준(Andrew)은 카카오에서 클라우드 컴퓨팅 파트에서 클라우드 기술 리딩을 맡고 있으며, 프라이빗/퍼블릭 클라우드 서비스와 그에 필요한 기술들을 연구, 개발해서 실제 서비스에 적용하고 있다. 중소기업 발전을 위해 한국정보화진흥원에서 중소기업 기술 자문위원, 한국 데이터베이스 진흥원 자문위원으로도 활동하고 있다. 2011년에 정통부 산하의 클라우드 정책 연구단 기술고문을 역임했으며, 주요 저서로는 『카프카: 테이터 플랫폼의 최강자』(책만,2018),『클라우드 API를 활용한 빅데이터분석』(에이콘,2015), 『실전 클라우드 인프라 구축기술(한빛, 2014)』이 있다.	<img src="/files/oid-andrew.jpeg" style="width:120px; border-radius:50%; border: 1px solid #ccc; margin-left: 20px;" class="pull-right" /> 공용준(Andrew)은 카카오에서 클라우드 컴퓨팅 파트에서 클라우드 기술 리딩을 맡고 있으며, 프라이빗/퍼블릭 클라우드 서비스와 그에 필요한 기술들을 연구, 개발해서 실제 서비스에 적용하고 있다. 중소기업 발전을 위해 한국정보화진흥원에서 중소기업 기술 자문위원, 한국 데이터베이스 진흥원 자문위원으로도 활동하고 있다. 2011년에 정통부 산하의 클라우드 정책 연구단 기술고문을 역임했으며, 주요 저서로는 『카프카: 데이터 플랫폼의 최강자』(책만,2018),『클라우드 API를 활용한 빅데이터분석』(에이콘,2015), 『실전 클라우드 인프라 구축기술(한빛, 2014)』이 있다.
예선에서 3문제 이상을 맞힌 상위 147명의 참가자에 대한 순위표를 공개합니다. 본선에 참가하시는 분들께는 축하의 말씀을, 아쉽게 참가 대상자가 되지 못하신 분들께는 위로의 말씀을 드립니다.	예선에서 3문제 이상을 맞힌 상위 153명의 참가자에 대한 순위표를 공개합니다. 본선에 참가하시는 분들께는 축하의 말씀을, 아쉽게 참가 대상자가 되지 못하신 분들께는 위로의 말씀을 드립니다.
> [CMUX](https://github.com/kakao/cmux)는 [Cloudera Manager](https://www.cloudera.com/products/product-components/cloudera-manager.html?) 기반의 하둡 클러스터를 관리하는데 필요한 대화형 커멘드라인 인터페이스 도구들을 제공합니다.	> [CMUX](https://github.com/kakao/cmux)는 [Cloudera Manager](https://www.cloudera.com/products/product-components/cloudera-manager.html?) 기반의 하둡 클러스터를 관리하는데 필요한 대화형 커맨드라인 인터페이스 도구들을 제공합니다.
> CMUX의 아이디어를 참고해 보세요. 여러분의 커멘드라인에 날개를 달 수 있을 것입니다.	> CMUX의 아이디어를 참고해 보세요. 여러분의 커맨드라인에 날개를 달 수 있을 것입니다.
생성한 명령어 또는 명령어 집합을 실행합니다. 이 때 명령어 집합을 병렬로 실행할 수 있는 인터페이스가 필요할 수 있는데, CMUX는 이를 위해 [TMUX](https://github.com/tmux/tmux/wiki)를 사용합니다.	생성한 명령어 또는 명령어 집합을 실행합니다. 이때 명령어 집합을 병렬로 실행할 수 있는 인터페이스가 필요할 수 있는데, CMUX는 이를 위해 [TMUX](https://github.com/tmux/tmux/wiki)를 사용합니다.
Over-provisioning은 단순히 논리적인 블록보다 물리적인 블록이 더 만도록 해주는 것인데,	Over-provisioning은 단순히 논리적인 블록보다 물리적인 블록의 수가 더 많도록 해주는 것인데,
소스(주로 [Markdown])를 깃헙에 올리면 [Jekyll]을 실행해서 정적 사이트를 생성하는 과정을 깃헙 서버가 자동으로 수행합니다.	소스(주로 [Markdown])를 깃헙에 올리면 [Jekyll]을 실행해서 정적 사이트를 생성하는 과정을 깃헙 서버가 자동으로 수행하고,
하고, 그것을 웹 페이지로 서비스합니다.	그것을 웹 페이지로 서비스합니다.
2. `_tags` 디렉토리 아래의 파일들(예: `_tags/opensource.md` 등)을 처리해서 html 을 생성한다.(`_config.yml`의 `collections` 설정에 `output: true` 이므로)	2. `_tags` 디렉토리 아래의 파일들(예: `_tags/opensource.md` 등)을 처리해서 HTML 파일을 생성한다.(`_config.yml`의 `collections` 설정에 `output: true` 이므로)
단순무식한 `O(포스트개수 x 태그개수` 풀스캔이지만,	단순무식한 `O(포스트개수 x 태그개수)` 풀스캔이지만,
`author.html`[소스](https://raw.githubusercontent.com/kakao/kakao.github.io/master/_layouts/author.html)을 만듭니다:	[`author.html`](https://raw.githubusercontent.com/kakao/kakao.github.io/master/_layouts/author.html)을 만듭니다:
기업의 기술 블로그에 이런 가벼운 내용이 올라가도 될까~~라는 잠시했었지만...	기업의 기술 블로그에 이런 가벼운 내용이 올라가도 될까...라는 고민을 잠시했지만...
### 성능: 실시간으로 연결된 데이터에 대한 너비 우선 탐색	### 성능: 실시간으로 연결된 데이터에 대한 [너비 우선 탐색]
RDB로 너비 우선 탐색을 구현하려면 대규모의 "JOIN"과 "GROUP BY"가 불가피합니다. 시간 내에 한 개의 응답을 내는 - OLAP에서 OLTP의 성능을 뽑아내는 - 것만 해도 쉽지 않은 일인데, 동시에 2000개의 응답을 내야 합니다.  카카오가 그랬던 것처럼 규모의 한계를 극복하기 위해 수동 샤딩을 했다면 쿼리도 상당 부분 수동으로 해야 합니다.	RDB로 [너비 우선 탐색]을 구현하려면 대규모의 "JOIN"과 "GROUP BY"가 불가피합니다. 시간 내에 한 개의 응답을 내는 - OLAP에서 OLTP의 성능을 뽑아내는 - 것만 해도 쉽지 않은 일인데, 동시에 2000개의 응답을 내야 합니다.  카카오가 그랬던 것처럼 규모의 한계를 극복하기 위해 수동 샤딩을 했다면 쿼리도 상당 부분 수동으로 해야 합니다.
기존의 그래프DB들은 **전체 데이터를 대상으로 하는 [깊이 우선 탐색](Depth First Search; DFS)**에 최적화되어 있고, **부분 데이터를 대상으로 하는 [너비 우선 탐색](breadth First Search; BFS)**에는 상대적으로 취약합니다. 카카오를 비롯한 대부분의 소셜 서비스에게 필요한 것은 몇시간 걸려서 나오는 수학적인 최단 경로(Shortest Path)가 아닙니다.	기존의 그래프DB들은 **전체 데이터를 대상으로 하는 [깊이 우선 탐색] (Depth First Search; DFS)**에 최적화되어 있고, **부분 데이터를 대상으로 하는 [너비 우선 탐색] (breadth First Search; BFS)**에는 상대적으로 취약합니다. 카카오를 비롯한 대부분의 소셜 서비스에게 필요한 것은 몇시간 걸려서 나오는 수학적인 최단 경로(Shortest Path)가 아닙니다.
즉, 실시간 너비 우선 탐색을 위한 **그래프 데이터 저장소**와 **그래프 API 서버**입니다.	즉, 실시간 [너비 우선 탐색]을 위한 **그래프 데이터 저장소**와 **그래프 API 서버**입니다.
[HBase]를 그래프 데이터 저장소로  사용합니다. HBase/HDFS/Hadoop이 가진 성능, 확장성, 가용성을 그대로 흡수하면서, 실시간 너비 우선 탐색에 최적화된 형태로 그래프 데이터를 저장합니다. 저장소 레이어는 물리적 구현체에 독립적으로 설계되어 MySQL을 저장소로 사용할 수도 있습니다.	[HBase]를 그래프 데이터 저장소로  사용합니다. HBase/HDFS/Hadoop이 가진 성능, 확장성, 가용성을 그대로 흡수하면서, 실시간 [너비 우선 탐색]에 최적화된 형태로 그래프 데이터를 저장합니다. 저장소 레이어는 물리적 구현체에 독립적으로 설계되어 MySQL을 저장소로 사용할 수도 있습니다.
Spring 3.2버전 부터 [비동기 프로그래밍][13]을 지원하고 있고 [`AsyncRestTemplate.java`][37] API을 통해서 비동기 HTTP 프로그래밍을 지원하고 있지만 실제 개발 환경에서 여러개의 `Future` 효율적으로 조합(`flatMap`, [Monad Transformers][38]) 할수 없다면 이를 효과적으로 사용할수 없습니다. 이로 인해 부분적으로만 비동기 프로그래밍으로 구현한다면 블록킹 IO로 인해 스레드 waiting현상, `thread pool hell`은 피할수 없게 됩니다.	Spring 3.2버전 부터 [비동기 프로그래밍][13]을 지원하고 있고 [`AsyncRestTemplate.java`][37] API을 통해서 비동기 HTTP 프로그래밍을 지원하고 있지만 실제 개발 환경에서 여러개의 `Future`를 효율적으로 조합(`flatMap`, [Monad Transformers][38]) 할수 없다면 이를 효과적으로 사용할수 없습니다. 이로 인해 부분적으로만 비동기 프로그래밍으로 구현한다면 블록킹 IO로 인해 스레드 waiting현상, `thread pool hell`은 피할수 없게 됩니다.
        <p>여러분에게 필요한 웹기술들을 선택하면 학습을 통해 좀 더 자세한 사항을 알아보세요.</p>	        <p>여러분에게 필요한 웹기술들을 선택한 후, 학습을 통해 좀 더 자세한 사항을 알아보세요.</p>
### What we've Learnd	### What we've learned
- Out-dated tech (chrom extention, react, mobx, ...)	- Out-dated tech (Chrome extension, react, mobx, ...)
개발자가 Code 를 공유할 때 또는 Code 에 대해 질문할 때, Facebook 에 Code 를 평문으로 붙여 넣는 일은 너무 끔찍하죠. 그렇다고 Gist 나 Codepen 등의 서비스를 이용하는 것은 복잡합니다. 이 문제를 다양한 Open-source 기술과 Github Gist 를 이용하여 멋지게 해킹해 봅시다. 개발자들의 Code Share 와 토론이 가능하고, 원하는 Code 검색을 도와주는 Static Web service 를 Open-source 로 개발합니다.	개발자가 Code 를 공유할 때 또는 Code 에 대해 질문할 때, Facebook 에 Code 를 평문으로 붙여 넣는 일은 너무 끔찍하죠. 그렇다고 Gist 나 Codepen 등의 서비스를 이용하는 것은 복잡합니다. 이 문제를 다양한 Open-source 기술과 GitHub Gist 를 이용하여 멋지게 해킹해 봅시다. 개발자들의 Code Share 와 토론이 가능하고, 원하는 Code 검색을 도와주는 Static Web service 를 Open-source 로 개발합니다.
5. If you contributed something new, run `npm run contributors:add <your GitHub username> <contirbution type>` to add yourself [below](#contributors)	5. If you contributed something new, run `npm run contributors:add <your GitHub username> <contribution type>` to add yourself [below](#contributors)
기존의 모든 파드는 `.spec.strategy.type==Recreate` 일면 새 파드가 생성되기 전에 죽는다.	기존의 모든 파드는 `.spec.strategy.type==Recreate` 이면 새 파드가 생성되기 전에 죽는다.
컨테이너들 안의 파드는 IP주소와 포트 공간을 공유하고,	파드 안의 컨테이너들은 IP주소와 포트 공간을 공유하고,
    "core:undo": "실행취소"	    "core:undo": "실행 취소"
    "core:redo": "다시실행"	    "core:redo": "다시 실행"
        desc: "프로제긑 다시 열기 메뉴 (Reopen Project menu)에서 최근 열린 프로젝트를 몇개까지 표시할지 지정합니다."	        desc: "프로젝트 다시 열기 메뉴 (Reopen Project menu)에서 최근 열린 프로젝트를 몇개까지 표시할지 지정합니다."
        desc: "윈도우가 탭이나 패널을 하나도 열고 있지 않을 때, '탭 닫기 (Close Tab)' 커맨드가 입력되면 윈도우를 닫습니다."	        desc: "현재 창이 탭이나 패널을 하나도 열고 있지 않을 때, '탭 닫기 (Close Tab)' 커맨드가 입력되면 현재 창을 그대로 닫습니다."
전입신고 (이하 안멜둥 : *Anmeldung*)은 독일생활에서 제일 중요하고, 또 빨리 처리해야 하는 일 중 하나입니다. 베를린에 길게 묵을 예정인 그 누구던(아파트 전체를 빌리던 플랫쉐어를 하던) 법에 따라 전입신고를 전입 등록소 (독어 : *Bürgeramt*)에 가서 입국 2주 안에 해야합니다. 그래서 베를린의 전임 등록소는 항상 미친듯이 바쁩니다. 그래서 저것보다 조금 일정이 늦어지는 것이 큰 문제를 야기하지는 않습니다.	전입신고(이하 안멜둥 : *Anmeldung*)는 독일생활에서 제일 중요하고, 또 빨리 처리해야 하는 일 중 하나입니다. 베를린에 길게 묵을 예정인 그 누구던(아파트 전체를 빌리던 플랫쉐어를 하던) 법에 따라 전입신고를 전입 등록소 (독어 : *Bürgeramt*)에 가서 입국 2주 안에 해야합니다. 그래서 베를린의 전임 등록소는 항상 미친듯이 바쁩니다. 그래서 저것보다 조금 일정이 늦어지는 것이 큰 문제를 야기하지는 않습니다.
아래를 잘 읽어보시면 은행 계좌를 여러가지 방법으로 여는 법을 알 수 있습니다. 물론 아래에 있는 은행이 독일 내 은행의 전부가 아니라는 걸 유념하시고, 어떤 은행을 고르실 지는 개인의 취향껏 해주시면 됩니다.a	아래를 잘 읽어보시면 은행 계좌를 여러가지 방법으로 여는 법을 알 수 있습니다. 물론 아래에 있는 은행이 독일 내 은행의 전부가 아니라는 걸 유념하시고, 어떤 은행을 고르실 지는 개인의 취향껏 해주시면 됩니다.
여권하고 거주등록증(전입신고 하고 나서 받은거)을 들고 지점에 가면 영어를 할 줄 아는 매니저가 붙어서 안내를 해 줄 겁니다. 계약서에 사인하고 난 후, 계좌를 받기까지는 며칠 걸립니다.	여권하고 거주등록증(전입신고 하고 나서 받은 문서)을 들고 지점에 가면 영어를 할 줄 아는 매니저가 붙어서 안내를 해 줄 겁니다. 계약서에 사인하고 난 후, 계좌를 받기까지는 며칠 걸립니다.
경험 공유 : 독일은행을 주은행으로 쓰고있는데 정말 괜찮습니다. 사이트에 "customer area"가 영어로 되어있고, 온라인으로 거의 모든 작업을 할 수 있기 때문이죠. 가끔 질문이 있을 땐 이메일로 물어보면 되는데 몇분내로 답장을 줍니다.	경험 공유 : 도이치방크를 주은행으로 쓰고있는데 정말 괜찮습니다. 사이트에 "customer area"가 영어로 되어있고, 온라인으로 거의 모든 작업을 할 수 있기 때문이죠. 가끔 질문이 있을 땐 이메일로 물어보면 되는데 몇분내로 답장을 줍니다.
독일은행의 고객이라면 아래와 같은 ATM에서 자신의 독일은행 계좌를 수수료 없이 이용할 수 있습니다. : Deutsche Bank, Commerzbank, Postbank, HVB (HypoVerinsbank). 다른 ATM 이용 시, 수수료가 대강 €3,50 에서 €4,50정도 나옵니다.	도이치방크의 고객이라면 다음에 언급된 은행의 ATM에서 자신의 계좌를 수수료 없이 이용할 수 있습니다. : 도이치방크(Deutsche Bank), 코메르츠방크(Commerzbank), 포스트방크(Postbank), HVB (HypoVerinsbank). 다른 ATM 이용 시, 수수료가 대강 €3,50 에서 €4,50정도 나옵니다.
영어를 제공하는 일반 은행이 독일은행 뿐인걸로 압니다. 그렇지만 아직도 일정 부분은 독일어입니다.	영어를 제공하는 일반 은행이 도이치방크 뿐인걸로 압니다. 그렇지만 아직도 일정 부분은 독일어입니다.
    "description": "어플리케이션 설명"	    "description": "애플리케이션 설명"
    "description": "어플리케이션 이름"	    "description": "애플리케이션 이름"
    "message": "다음 주소로 BTC를 입급해주세요."	    "message": "다음 주소로 BTC를 입금해주세요."
    "message": "로딩중..."	    "message": "로딩 중..."
    "message": "토큰 로딩중..."	    "message": "토큰 로딩 중..."
    "message": "너무 오래걸리나요?"	    "message": "너무 오래 걸리나요?"
    "message": "토큰 잔액을 가져오는데에 문제가 생겼습니다. 링크에서 상세내용을 볼 수 있습니다.",	    "message": "토큰 잔액을 가져오는 데에 문제가 생겼습니다. 링크에서 상세내용을 볼 수 있습니다.",
    "NO_MODIFICATION_ALLOWED_ERR_FILE": "파일을 수정할 수있는 권한이 없습니다.",	    "NO_MODIFICATION_ALLOWED_ERR_FILE": "파일을 수정할 수 있는 권한이 없습니다.",
    "FILE_EXISTS_ERR": "파일 또는 디렉터리가 이미 있습니다.",	    "FILE_EXISTS_ERR": "파일 또는 디렉토리가 이미 있습니다.",
    "DONT_SAVE": "저장하지 않",	    "DONT_SAVE": "저장하지 않음",
    "SAVE_FILE_AS": "다른이름으로 저장",	    "SAVE_FILE_AS": "다른 이름으로 저장",
    "BASEURL_ERROR_UNKNOWN_ERROR": "기본 URL 구문 분석하는 동안 알 수없는 오류가 발생했습니다",	    "BASEURL_ERROR_UNKNOWN_ERROR": "기본 URL의 구문을 분석하는 동안 알 수 없는 오류가 발생했습니다",
    "CANT_REMOVE_DEV": "dev 폴더 기능은 수동으로 제거해야합니다.",	    "CANT_REMOVE_DEV": "dev 폴더 기능은 수동으로 제거해야 합니다.",
	      <li>FireFox에서 이미지를 저장하려면 Ctrl+S를 누르세요. 오른쪽 클릭 > "이미지 저장"는 정상적으로 동작하지 않습니다.</li>		      <li>FireFox에서 이미지를 저장하려면 Ctrl+S를 누르세요. 오른쪽 클릭 > "이미지 저장"을 이용하면 정상적으로 동작하지 않습니다.</li>
  - "FireFox에서 이미지를 저장하려면 Ctrl+S를 누르세요. 오른쪽 클릭 > \"이미지 저장\"는 정상적으로 동작하지 않습니다."	  - "FireFox에서 이미지를 저장하려면 Ctrl+S를 누르세요. 오른쪽 클릭 > \"이미지 저장\"을 이용하면 정상적으로 동작하지 않습니다."
description: 2차원 이미지를 위한 초 고해상도 심층 합성곱 신경망 시스템. 사진에도 대응.	description: 2차원 이미지를 위한 초고해상도 합성곱 심층 신경망 시스템. 사진에도 대응합니다.
choose_file: 또는 파일 업로드하기:	choose_file: 또는 파일 업로드
description: 2차원 이미지를 위한 초고해상도 심층 합성곱 신경망 시스템. 사진에도 대응.	description: 2차원 이미지를 위한 초 고해상도 심층 합성곱 신경망 시스템. 사진에도 대응.
  <p>El SqlSessionFactoryBuilder tiene cinco métodos build(), cada cual permite construir una SqlSession desde un origen distinto.</p>	  <p>El SqlSessionFactoryBuilder tiene cinco métodos build(), cada cual permite construir una SqlSessionFactory desde un origen distinto.</p>
  <p>SqlSessionFactoryBuilder には５つの build() メソッドがあり、それぞれ異なるソースから SqlSession をビルドすることができるようになっています。</p>	  <p>SqlSessionFactoryBuilder には５つの build() メソッドがあり、それぞれ異なるソースから SqlSessionFactory をビルドすることができるようになっています。</p>
  각각은 서로 다른 소스에서 SqlSession을 빌드한다.</p>	  각각은 서로 다른 소스에서 SqlSessionFactory을 빌드한다.</p>
  <p>SqlSessionFactoryBuilder 有五个 build() 方法，每一种都允许你从不同的资源中创建一个 SqlSession 实例。</p>	  <p>SqlSessionFactoryBuilder 有五个 build() 方法，每一种都允许你从不同的资源中创建一个 SqlSessionFactory 实例。</p>
* **네이티브-스크립트 CLI로 작업하기**: 네이티브-스크립트는 웹앱이 아닌 iOS와 안드로이드 앱을 만들기 위한 프레임워크입니다. 여러분은 네이티브-스클비트 CLI 의 몇가지 명령어와 iOS 시뮬레이터, 안드로이드 가상장치의 작동방식에 대해서 배울 필요가 있습니다.	* **네이티브-스크립트 CLI로 작업하기**: 네이티브-스크립트는 웹앱이 아닌 iOS와 안드로이드 앱을 만들기 위한 프레임워크입니다. 여러분은 네이티브-스크립트 CLI 의 몇가지 명령어와 iOS 시뮬레이터, 안드로이드 가상장치의 작동방식에 대해서 배울 필요가 있습니다.
* **예제앱**: 우리는 사람들이 이 플러긴을 사용해 보고 피드백을 주기를 바랍니다. 관심이 있으시면 [네이티브-스크립트 커뮤니티 슬랙](https://developer.telerik.com/wp-login.php?action=slack-invitation) 에 참여하시고 #vue 채널에서 알려주세요.	* **예제앱**: 우리는 사람들이 이 플러그인을 사용해 보고 피드백을 주기를 바랍니다. 관심이 있으시면 [네이티브-스크립트 커뮤니티 슬랙](https://developer.telerik.com/wp-login.php?action=slack-invitation) 에 참여하시고 #vue 채널에서 알려주세요.
	그래고 매일매일, 저 사람이 친구들에게 루머를 퍼뜨립니다. 바이러스 처럼요.		그리고 매일매일, 저 사람이 친구들에게 루머를 퍼뜨립니다. 바이러스 처럼요.
Pinpoint에서는 log message를 request 단위로 구분할 수 있도록 log message 에 추가정보를 저장 해준다.	Pinpoint에서는 log message를 request 단위로 구분할 수 있도록 log message 에 추가정보를 저장해준다.
예를 들어 로그에서 exception message가 출력됐을때 그 exception이 발생한 request의 모든 log를 확인 하기 힘들다.	예를 들어 로그에서 exception message가 출력됐을 때 그 exception이 발생한 request의 모든 log를 확인하기 힘들다.
Pinpoint는 로그 메세지 마다 request와 연관된 정보(transactionId, spanId)를 MDC에 넣어줘서 request 단위로 log message를 구분할 수 있도록 해준다.	Pinpoint는 log message 마다 request와 연관된 정보(transactionId, spanId)를 MDC에 넣어줘서 request 단위로 log message를 구분할 수 있도록 해준다.
로그에 출력된 transactionId는 pinpoint web의 transaction List 화면에 출려된 transactionId와 일치한다.	로그에 출력된 transactionId는 pinpoint web의 transaction List 화면에 출력된 transactionId와 일치한다.
Pinpoint를 사용하지 않았을때 exception이 발생했을 경우 로그 메시지를 살펴 보자.	Pinpoint를 사용하지 않았을 때 exception이 발생했을 경우 로그 메시지를 살펴 보자.
요청된 다수의 request 각각을 구분하여 로그를 확인 할 수가 없다.	요청된 다수의 request 각각을 구분하여 로그를 확인할 수가 없다.
Pinpoint를 사용하려면 Pinpoint agent 설정파일(Pinpoint.config)의 logging 설정 값을 true로 변경해야한다.	Pinpoint를 사용하려면 Pinpoint agent 설정파일(Pinpoint.config)의 logging 설정 값을 true로 변경해야 한다.
플러그인 개발 방법은 다음 링크를 참고하면 된다([Link](https://github.com/naver/pinpoint-plugin-sample)). interceptor 로직이 추가되야 하는 위치는 appender class 내에 LoggingEvent 객체의 데이터를 이용하여 로깅을 하는 메소드다.	플러그인 개발 방법은 다음 링크를 참고하면 된다([Link](https://github.com/naver/pinpoint-plugin-sample)). interceptor 로직이 추가돼야 하는 위치는 appender class 내에 LoggingEvent 객체의 데이터를 이용하여 로깅을 하는 메소드다.
자무 문의하는 내용을 확인해 보세요! [FAQ.md](FAQ.md)	자주 문의하는 내용을 확인해 보세요! [FAQ.md](FAQ.md)
  - 기존 2018년 4월 10일(화) 오전 11시 ~ 2018년 4월 16일(월) 오전 11시	  - 변경 2018년 4월 10일(화) 오전 11시 ~ 2018년 4월 16일(월) 오전 11시
자무 문의하는 내용을 확인해 보세요! [FAQ.md](FAQ.md)	자주 문의하는 내용을 확인해 보세요! [FAQ.md](FAQ.md)
for storing/retreiving multiple values as a structrued form	for storing/retrieving multiple values as a structured form
It has been tested on the following OS platfroms.	It has been tested on the following OS platforms.
> 1. Preparation - clone and build this Arcus code, and deploy Arucs code/binary package.	> 1. Preparation - clone and build this Arcus code, and deploy Arcus code/binary package.
  <service_code>  Arcus cache cloud name that identify each cache cloud uniqually.	  <service_code>  Arcus cache cloud name that identify each cache cloud uniquely.
`memcached register/unregister`는 새로은 cache cloud 사용/제거 시에 한번만 수행하면 되는 명령이다.	`memcached register/unregister`는 새로운 cache cloud 사용/제거 시에 한번만 수행하면 되는 명령이다.
Arucs configuration 파일은 Arcus cache cloud의 구성 및 설정 정보를 저장한다.	Arcus configuration 파일은 Arcus cache cloud의 구성 및 설정 정보를 저장한다.
`memcached unregiser` 명령으로 ZooKeeper에서 해당 cache cloud 정보를 제거하면 된다.	`memcached unregister` 명령으로 ZooKeeper에서 해당 cache cloud 정보를 제거하면 된다.
# stop all ZooKeeepr processes	# stop all ZooKeeper processes
expite time 은 아래와 같은 기준으로 설정되는데, 30일이 넘을 경우 1970년 이후 절대 시간으로 인식하기 때문에, 일반적으로 현재시간보다 과거의 시간으로 설정되어 바로 invalid 되기 때문이다.	expire time 은 아래와 같은 기준으로 설정되는데, 30일이 넘을 경우 1970년 이후 절대 시간으로 인식하기 때문에, 일반적으로 현재시간보다 과거의 시간으로 설정되어 바로 invalid 되기 때문이다.
  - **컨센서스 노드** 아래를 시스템에 뿌립니다(broadcast):	- **컨센서스 노드** 아래를 시스템에 뿌립니다(broadcast):
1. Copy the contents of the program directory under the `protocal.testnet.json` into ` protocol.json` as shown.	1. Copy the contents of the program directory under the `protocol.testnet.json` into ` protocol.json` as shown.
1. 아래 나오는 것처럼 `protocal.testnet.json` 폴더 아래 있는 프로그램 폴더의 내용물들을 복사 해서 ` protocol.json`아래 붙여넣기 합니다. 	1. 아래 나오는 것처럼 `protocol.testnet.json` 폴더 아래 있는 프로그램 폴더의 내용물들을 복사 해서 ` protocol.json`아래 붙여넣기 합니다. 
1、将程序目录下的 `protocal.testnet.json` 里的内容复制到 `protocol.json`（替换原有配置文件），如图。	1、将程序目录下的 `protocol.testnet.json` 里的内容复制到 `protocol.json`（替换原有配置文件），如图。
대략 4배가 빨리진 것입니다. 게다가 평균 지연시간이 이전의 4초에서 1초 정도로 줄어들었습니다.	대략 4배가 빨라진 것입니다. 게다가 평균 지연시간이 이전의 4초에서 1초 정도로 줄어들었습니다.
app_id=어플리케이션 아아디	app_id=애플리케이션 아이디
vendor=벤더	vendor=제조사
* `bundled`는 Parcel이 한 번 성공적으로 번들링을 마친 후 발생되어 메인 [번들](#번들)을 callback에 전달됩니다.	* `bundled` 이벤트는 **처음 한 번만**, Parcel이 성공적으로 번들링을 마친 후 발생되어, 메인 [번들](#번들)을 callback에 전달합니다.
* `buildEnd`는 매 빌드 후 발생됩니다. 에러가 발생한 경우에도 발생합니다.	* `buildEnd` 이벤트는 **재빌드를 포함한** 빌드 후 매번 발생됩니다. 에러가 발생한 경우에도 발생합니다.
HTML 애셋은 주로 Parcel 진입 파일로 사용됩니다. 그렇지만 JavaScript 파일에 의해서, 예로 다른 페이지로의 링크를 제공하기위해 참조 될 수도 있습니다. 스크립트, 스타일, 미디어, 그리고 다른 HTML 파일의 URL은 위에서 설명한것 처럼 추출되고 컴파일됩니다. 참조는 HTML 안에서 재작성 됨으로써 적확한 출력 파일로 연결 됩니다. 모든 파일 이름은 현재의 HTML 파일과 관련 있어야 합니다.	HTML 애셋은 주로 Parcel 진입 파일로 사용됩니다. 그렇지만 JavaScript 파일에 의해서, 예로 다른 페이지로의 링크를 제공하기위해 참조 될 수도 있습니다. 스크립트, 스타일, 미디어, 그리고 다른 HTML 파일의 URL은 위에서 설명한것 처럼 추출되고 컴파일됩니다. 참조는 HTML 안에서 재작성 됨으로써 정확한 출력 파일로 연결 됩니다. 모든 파일 이름은 현재의 HTML 파일과 관련 있어야 합니다.
Parcel`[파설, /parsəl/]`은 개발 경험에서 차이를 느낄수 있는 웹 애플리케이션 번들러 입니다. 멀티코어 프로세싱으로 불꽃 튀게 빠른 성능을 제공하고 그 어떤 설정을 요구하지 않습니다.	Parcel`[파설, /parsəl/]`은 개발 경험에서 차이를 느낄수 있는 웹 애플리케이션 번들러 입니다. 멀티코어 프로세싱으로 불꽃 튀게 빠른 성능을 제공하고 그 어떤 설정도 요구하지 않습니다.
    <h2>불꽃 튀게 빠른, 설정 없는 웹 애플리케이션 번들러</h2>	    <h2>불꽃 튀게 빠르고 설정이 필요 없는 웹 애플리케이션 번들러</h2>
        <p>Parcel은 JS, CSS, HTML, 파일 애셋, 그 외 많은 것들에 대한 지원을 즉시 제공합니다 - 플러그인 없이요.</p>	        <p>Parcel은 JS, CSS, HTML, 파일 애셋, 그 외 많은 것들에 대한 지원을 즉시 제공합니다. 플러그인 없이요.</p>
        <p>필요하다면 Babel, PostCSS, PostHTML을 사용하는 코드는 자동으로 변환됩니다 - 심지어	        <p>필요하다면 Babel, PostCSS, PostHTML을 사용하는 코드는 자동으로 변환됩니다. 심지어
            <strong>parcel - 캐시</strong>	            <strong>parcel - 캐시 사용</strong>
# 또는 -d 단축 표현:	# 또는 -d 단축 표현
